tf,n_targets,layer,obs_dist,null_dist_mean,null_dist_std,z_dist
PCBD1,19,8,14.125666403718396,13.370984066143716,1.2523383926605804,0.6026185430372097
PCBD1,19,9,13.231103029482512,11.76876692138691,1.1031837256466128,1.325559899135095
PCBD1,19,10,12.012085149073199,10.65491018130746,1.8286267535245582,0.7421826051433802
PCBD1,19,11,9.993363082133632,8.08892933876557,1.7765131993801406,1.0720065260604619
POU1F1,17,0,17.699990603579046,17.427159199088532,0.5502136919339199,0.4958644404713956
POU1F1,17,1,15.841755829131383,15.64339062188373,0.611068924217741,0.324620021385623
POU1F1,17,2,15.087524704510171,14.928956508417068,0.5946760423908223,0.26664634992793607
POU1F1,17,3,15.134023893743588,14.845502100390885,0.7209516274401483,0.4001957723254549
POU1F1,17,4,14.335884507503954,14.111225854864916,0.9672112733615638,0.23227464239351936
POU1F1,17,5,13.884370914141114,13.601975102491377,0.8612350264258822,0.32789633838010174
POU1F1,17,6,13.661083553536871,13.464225704957604,0.9569130746470887,0.20572176699735076
POU1F1,17,7,13.449578563169805,13.105467021853963,1.1276181675339736,0.3051667232964071
POU1F1,17,8,13.261783889028028,13.237078369758033,1.3196428799975632,0.01872136745817217
POU1F1,17,9,12.245446936119194,11.550093394204577,1.5757209358446986,0.44129231648614103
POU1F1,17,10,10.82884290962367,11.048260453866867,2.2415797988514807,-0.09788522556976081
POU1F1,17,11,8.839187992571809,8.474292496320501,2.0711657080023063,0.17617880348321266
POU2AF1,19,0,17.193582410010023,17.571124986202094,0.47389723023967867,-0.7966760556948683
POU2AF1,19,1,15.516502858898424,15.312361568837849,0.5579539559001458,0.36587479648071297
POU2AF1,19,2,14.840544464759601,15.044466874422792,0.743526149716203,-0.2742639377794932
POU2AF1,19,3,14.831107013018825,14.667702965718728,0.7401570912619541,0.22076941399223143
POU2AF1,19,4,14.065774575026483,13.947667465338347,0.8410832791880822,0.14042261047223256
POU2AF1,19,5,13.68504764713515,13.503296874341848,0.8041142772542169,0.22602604870282966
POU2AF1,19,6,13.608562294001086,13.48938143755907,0.7590151679120882,0.15702038836702137
POU2AF1,19,7,13.436386479724376,13.440584730150926,1.3311067125408644,-0.003153954815940827
POU2AF1,19,8,13.37633501192855,13.08476996750188,1.1362880064429204,0.2565943165583495
POU2AF1,19,9,12.38982190834017,12.177306871652169,1.2689457050132142,0.167473703444064
POU2AF1,19,10,10.92182934771513,10.406772619221169,1.2271124275678325,0.41973067579049533
POU2AF1,19,11,8.921012394092154,8.391209389288209,1.6346447273417837,0.32410896137994266
POU2F2,15,0,16.950187171612427,17.54113637805594,0.40025751429297973,-1.4764225163576803
POU2F2,15,1,14.750211407644262,15.582972159136128,0.5752276457238353,-1.447706412726331
POU2F2,15,2,13.9172943784811,14.647503480928403,0.6805696826192789,-1.0729380416079932
POU2F2,15,3,13.820960036928787,14.715583356989494,0.6401019396421107,-1.3976263227086976
POU2F2,15,4,12.750142262746817,13.857462292848846,1.1610035971546628,-0.9537610674211525
POU2F2,15,5,12.219758871828587,13.65794996022052,0.9906836211727426,-1.4517158229480414
POU2F2,15,6,11.966239617136118,13.66514467579702,1.1811773775248962,-1.4383149313449268
POU2F2,15,7,11.621991696334987,12.52180769822466,1.0199434624554193,-0.8822214514944272
POU2F2,15,8,11.24668151183527,13.360653931898687,1.357092542705147,-1.557721639122378
POU2F2,15,9,9.67332726195295,12.522229934540205,1.6044352680568832,-1.775642015173061
POU2F2,15,10,7.574923026363539,10.863611966905744,2.23014459949921,-1.4746527831785867
POU2F2,15,11,5.698606196649438,8.403800088533604,1.8109244997383158,-1.4938192576637375
PRDM1,18,0,17.28712087773154,17.42315459673349,0.3653030312925556,-0.3723859572712035
PRDM1,18,1,15.27706107564437,15.435668929939292,0.5725023343875294,-0.2770431573254662
PRDM1,18,2,14.39605354532981,14.707071008658028,0.7160842678913443,-0.4343308145060529
PRDM1,18,3,14.30656530272917,14.870230970189757,0.799339762459812,-0.7051640540513282
PRDM1,18,4,13.485529548802695,14.062601112904762,0.9376995016423129,-0.615412040948478
PRDM1,18,5,13.008841039933733,13.549160779916132,0.7723119186408237,-0.6996133646795157
PRDM1,18,6,12.73575456154978,13.626364393648396,0.9457202941965919,-0.9417264677133822
PRDM1,18,7,12.442497278248931,12.822917205702879,0.956429750666609,-0.39774999385872767
PRDM1,18,8,12.168553899929096,12.649112021383939,1.2403886429357798,-0.3874254445908559
PRDM1,18,9,10.968963221694917,12.116714320200275,1.512130443831301,-0.7590291586202635
PRDM1,18,10,9.1638497059208,10.42247254231508,1.2909315555213043,-0.9749725545178292
PRDM1,18,11,7.199400644794705,8.325081428713398,1.6994423010559325,-0.6623824670124202
PTTG1,13,0,17.178872775394293,17.482023986022796,0.5637037142449962,-0.5377846605721451
PTTG1,13,1,15.397746444152045,15.521933914131534,0.8451008068960086,-0.14694988925122476
PTTG1,13,2,14.666432809998664,15.225525395150118,0.50121349518214,-1.115477916148848
PTTG1,13,3,14.61097819773665,14.79662630464621,0.9204596817641284,-0.20169064499789127
PTTG1,13,4,13.90461900098187,14.477488514502056,1.0263528354397993,-0.5581604042382821
PTTG1,13,5,13.489075139512101,13.897028104942317,1.2672465251372127,-0.3219207607501974
PTTG1,13,6,13.408001195182184,13.180818636084604,1.1503937049107866,0.19748244286089678
PTTG1,13,7,13.238459368397422,12.965317097461533,1.23166513141228,0.22176666690457675
PTTG1,13,8,13.161237685258325,13.12982178430365,1.3402487938162488,0.02344035010486454
PTTG1,13,9,12.007861786207254,11.358863025675529,1.7051399825704523,0.3806131855247317
PTTG1,13,10,10.332090060259807,10.545390027133823,2.08567788320979,-0.10226889233046613
PTTG1,13,11,8.243411836792985,8.905603576112263,1.839884862446059,-0.35990933608688874
REL,27,0,17.054585406327995,16.880387915799062,0.542643151798491,0.32101665699011767
REL,27,1,15.397975974184163,15.03239911702168,0.5768794865887564,0.6337144337099561
REL,27,2,14.817543404797185,14.466565821154706,0.6281602569709561,0.5587389201203581
REL,27,3,14.892211337040445,14.42721204111634,0.681690923832414,0.6821262828466529
REL,27,4,14.256346514090211,13.289787517483452,0.6157828499529878,1.569642604824982
REL,27,5,13.931787981445533,12.7139794210583,0.7314996318349358,1.6648108999486604
REL,27,6,13.849897263104117,12.688482491450046,0.7074113128134368,1.6417814510698487
REL,27,7,13.656381685399058,12.937901677488771,1.0291459587739937,0.6981322734495325
REL,27,8,13.569596445330388,12.541796375592487,1.088028599263889,0.9446443507397368
REL,27,9,12.783673227226481,11.722867401255384,1.203107144983495,0.8817218236914808
REL,27,10,11.606394290931677,10.735664858450102,1.3816232958398018,0.63022202586148
REL,27,11,9.705210488549334,8.40063865387017,1.541200212210017,0.8464648683174409
RFX3,19,0,17.643537138126618,17.426353962808932,0.3919665220182505,0.5540860331627345
RFX3,19,1,15.642347123309937,15.822902087625305,0.4921640605251763,-0.366859303222389
RFX3,19,2,14.764147187956105,14.917059930167948,0.6413095109899143,-0.23843828851970297
RFX3,19,3,14.639777714424815,14.671844815587765,0.6733551759392308,-0.04762286280523616
RFX3,19,4,13.730377440002302,14.11661599251108,0.781387587207115,-0.4942982955351225
RFX3,19,5,13.267262612709596,14.037403467075393,0.8724465344493864,-0.8827370205004531
RFX3,19,6,13.110181529346065,13.354035998212002,0.9211294629831667,-0.2647341971628947
RFX3,19,7,12.797003363222553,13.435365585800133,1.0388405454270466,-0.6144949052938267
RFX3,19,8,12.6106337139844,13.103708635164605,1.0056736237082369,-0.490293182157926
RFX3,19,9,11.368479777394166,11.68993606286212,1.3375471657085185,-0.24033267290254728
RFX3,19,10,9.52546890676352,10.339104425207362,1.4198485451109781,-0.5730438793950708
RFX3,19,11,7.475066088868237,8.971333921040145,1.6335260613601092,-0.9159742642404387
RUNX1,17,0,17.847345789839185,17.551665000558806,0.49915664845066493,0.5923607152146405
RUNX1,17,1,16.105776235243,15.815792120567071,0.6249907309899538,0.463981464519654
RUNX1,17,2,15.41002143648033,14.543599265129103,0.6888545135100953,1.2577723660926974
RUNX1,17,3,15.369723021952272,15.070460905654107,0.8483878247642708,0.35274211576682657
RUNX1,17,4,14.522433717063995,14.004626111454778,0.8575975010314398,0.6037886129407394
RUNX1,17,5,14.182994783284085,13.302861604484761,1.0065906086425647,0.8743705447304202
RUNX1,17,6,14.075471835514108,13.497174609585112,1.1084515801695631,0.5217162718470136
RUNX1,17,7,13.866147282157195,13.539949624749472,1.117005915328669,0.29202858546343746
RUNX1,17,8,13.75739200649177,13.040643685670213,1.1933745101488236,0.6006063601376674
RUNX1,17,9,12.767633053289853,12.17702972048086,1.470095221627941,0.40174495102091107
RUNX1,17,10,11.335621680723996,10.27454247690439,1.5214536239978729,0.6974114669571351
RUNX1,17,11,9.266346931281838,8.4232470861678,1.8275827743616029,0.4613196496167146
RUNX3,15,0,17.74760117681844,17.688351724339945,0.45452369396237274,0.13035503597618417
RUNX3,15,1,16.278905681918204,15.46369908449185,0.5238500195205287,1.5561831956644743
RUNX3,15,2,15.592535561617344,14.348319453382228,0.9196475014983515,1.352927188088867
RUNX3,15,3,15.610410912190677,14.60404628177451,0.7321633889903826,1.3745082662544685
RUNX3,15,4,15.046910663365688,13.555429367554447,1.024585434648425,1.4556924638724984
RUNX3,15,5,14.716680950543198,13.699230661560023,0.932171469607245,1.0914840478993217
RUNX3,15,6,14.674400593344544,13.323517970977099,1.1219014909196576,1.2041009244582468
RUNX3,15,7,14.595151471952633,13.472681070157488,1.0998477329565315,1.020568909823363
RUNX3,15,8,14.565758812188854,13.534938213953026,1.3439466610514343,0.7670100518939991
RUNX3,15,9,13.922234170370645,11.440762975198355,1.6307352377617024,1.5216885842108139
RUNX3,15,10,12.987865434168613,11.094632806909889,2.281755289557376,0.8297264110324387
RUNX3,15,11,10.954827080632393,9.192191100702294,1.7035264563562367,1.0346983302509403
SLA2,11,0,17.648010002284273,17.387921722672502,0.7197192983669588,0.3613746084090162
SLA2,11,1,16.046691258406383,15.686164903758245,0.707088471650885,0.509874462818485
SLA2,11,2,15.383366870485128,14.6184070384288,0.9474328843092494,0.8074026611542439
SLA2,11,3,15.388910577555516,14.952511039213775,0.9429479390622051,0.4628034277011681
SLA2,11,4,14.651117305311901,14.24639055436385,0.9618610660653476,0.4207746474276712
SLA2,11,5,14.350384657989215,13.567543313377858,1.155389385944512,0.6775562889314563
SLA2,11,6,14.27731570771626,13.457416488081071,1.4858994618845545,0.5517864705296534
SLA2,11,7,14.227693118126059,12.80061686945082,1.1985493705833563,1.1906695574673354
SLA2,11,8,14.3149350552034,13.526044109429705,1.1737537545589087,0.6721094119695966
SLA2,11,9,13.627657897622296,12.205072296295707,1.9577549190864751,0.726641311155736
SLA2,11,10,12.661777207895803,10.159878312517879,2.755185758004704,0.9080690432973892
SLA2,11,11,10.623967159361237,8.491143761787928,2.3211333711915456,0.9188715409655379
SP100,23,0,17.56694813059512,17.246395211580648,0.4113142165450077,0.7793382920412494
SP100,23,1,15.795177886517262,15.563419749745458,0.5550075118610875,0.41757657656678776
SP100,23,2,15.191379180270552,14.907512566317028,0.6111132144013575,0.46450740593393663
SP100,23,3,15.22267631743861,14.558665294777777,0.8113501244353591,0.8184025646424065
SP100,23,4,14.657276351488395,14.137570860051744,0.6932849569460003,0.7496275322718867
SP100,23,5,14.30138402628623,13.719436236738506,0.9844267683431294,0.5911539672241849
SP100,23,6,14.181818958662797,12.89495883975342,1.2563628974538072,1.0242742136984282
SP100,23,7,13.963727409782187,12.65740036628217,0.8199179036136998,1.5932412717694318
SP100,23,8,13.897565537816773,13.236538797131175,1.05817041844803,0.6246883575285496
SP100,23,9,12.90007353489852,11.762927745556313,1.2928582426698565,0.8795595308221174
SP100,23,10,11.466088291494824,10.28179864904649,1.221919114229758,0.9692046131833009
SP100,23,11,9.464567406883008,8.236628385205744,1.673345060314975,0.7338229578579135
STAT4,13,0,16.43360331178998,17.252689798953064,0.5605781779367928,-1.4611458658232654
STAT4,13,1,14.322737039127233,15.67273530039672,0.7950625293202876,-1.6979774690471496
STAT4,13,2,13.345516471773816,14.80725667807788,1.093877429067282,-1.3362925017572111
STAT4,13,3,13.186999085928827,14.93126305790733,0.8763298858612306,-1.9904193616132275
STAT4,13,4,12.32130149486628,13.750097517800109,1.0917089274304501,-1.3087701190616619
STAT4,13,5,11.801608644592477,12.929263558791195,0.9992759425549316,-1.1284719927466176
STAT4,13,6,11.490518409952987,13.60974323137982,1.021934482494616,-2.0737384418751112
STAT4,13,7,11.153919928409183,13.620355831722867,1.2200679288504475,-2.0215562141999497
STAT4,13,8,10.768212745351425,12.845146031543909,1.361858981947894,-1.5250722091811624
STAT4,13,9,9.233281049135504,11.921315614942598,1.8154617352767763,-1.4806341073320883
STAT4,13,10,7.114052039306926,10.19150072305013,2.3480482298111136,-1.3106411719621134
STAT4,13,11,5.244384802932891,9.20906856772982,1.3576740528108642,-2.9202029431059953
TBX21,22,0,17.107794717417136,17.31340702702851,0.3949819429084811,-0.5205612897068976
TBX21,22,1,15.082238839365678,15.575206491206927,0.6513079090256546,-0.756888784873994
TBX21,22,2,14.198321969123356,14.705356403336259,0.5558922316893254,-0.9121092278480913
TBX21,22,3,14.039277972606305,14.712950868304754,0.7110032384821141,-0.947496240856286
TBX21,22,4,13.172247744086588,13.856932678881648,0.8880842932086426,-0.7709684092275721
TBX21,22,5,12.747130897702153,13.989736864890357,0.740016924847567,-1.6791588482171047
TBX21,22,6,12.531907293965142,13.287658610683172,0.7652246106708703,-0.9876202440162823
TBX21,22,7,12.286717381007072,13.290271692504371,0.7783166146029409,-1.2893908374412164
TBX21,22,8,12.122583481601664,13.393670873256616,0.9334789990595851,-1.361666832285979
TBX21,22,9,10.865895563797924,12.426596272561238,1.148490504235615,-1.3589147694364678
TBX21,22,10,9.066916729950666,10.039730004035825,1.312006986076353,-0.7414695839344754
TBX21,22,11,7.080473305724315,8.545434661051832,1.5194748847870492,-0.9641234415880643
TCF4,22,0,17.063227157254236,17.481584411170022,0.3776881978194875,-1.1076789169772692
TCF4,22,1,14.978938571803052,15.597226450574704,0.5226438294872467,-1.1830004371777216
TCF4,22,2,14.149519448619323,14.740603595326835,0.6035998131142466,-0.9792649597716735
TCF4,22,3,14.02186136281996,14.84257281981275,0.6028137397538501,-1.3614677351712565
TCF4,22,4,13.131602281947428,14.0657401780506,0.7222987539850663,-1.2932846567287384
TCF4,22,5,12.689493170572392,13.418723519966392,0.9967039550736783,-0.731641873880287
TCF4,22,6,12.521700682280118,13.339347836936957,0.9360188983470916,-0.8735370152255644
TCF4,22,7,12.190426748907763,12.926568505667635,0.9821612319526405,-0.7495121297919128
TCF4,22,8,12.026416994118891,13.195182400444931,1.070209425462427,-1.0920903689677635
TCF4,22,9,10.762761947578968,12.205462337747464,1.1961397980176138,-1.2061302471161923
TCF4,22,10,9.013965056786,10.758702771857758,1.8207022636566228,-0.9582773361129888
TCF4,22,11,7.0728661759203675,8.961727544948536,1.3943295799538522,-1.354673526391575
TLX1,16,0,17.516982661863313,17.435410555782255,0.5536345499438357,0.14733926213480236
TLX1,16,1,15.529842717091952,15.474684688014941,0.7750319476318841,0.07116871665167775
TLX1,16,2,14.728941637809411,14.547407081571047,0.797670507691462,0.22758088018540876
TLX1,16,3,14.614894978060711,14.518859669127881,0.5917727018583843,0.16228411454472946
TLX1,16,4,13.629471539236052,14.011180922076136,0.9600501749974415,-0.39759316000447703
TLX1,16,5,13.18283066264358,13.744032479277115,1.1705815587516486,-0.4794213717427951
TLX1,16,6,12.898395903414897,13.59187451361424,1.0507916641116668,-0.6599582332865243
TLX1,16,7,12.472577737016513,13.685004917192995,1.1880122667310467,-1.02055106174334
TLX1,16,8,12.150668304469582,12.970858517613769,1.4003217454951824,-0.585715544147428
TLX1,16,9,10.936950398967815,11.603974568320943,1.8064131683474491,-0.3692533806999085
TLX1,16,10,9.274399206438044,10.784257674443625,1.565641589865919,-0.9643704394278924
TLX1,16,11,7.37268366034564,8.582103596951086,2.1788950868202233,-0.5550611151133562
TNFAIP3,14,0,17.187751850800723,17.456977610594514,0.5649722896308448,-0.47652914087114656
TNFAIP3,14,1,15.18518144461227,15.449857913387737,0.8373304894760648,-0.31609558245165503
TNFAIP3,14,2,14.353225240171746,14.485860560092053,0.9081733636694302,-0.14604625639360427
TNFAIP3,14,3,14.175727992556139,14.89152688080333,1.0507350445113017,-0.6812363325904961
TNFAIP3,14,4,13.362032868197725,13.990504467771014,1.0879011531710674,-0.577691822222442
TNFAIP3,14,5,12.92091351583295,13.629973973890865,1.1195768581797754,-0.6333289696704836
TNFAIP3,14,6,12.696998976271521,13.07726200663644,1.0527652579886488,-0.36120400771148825
TNFAIP3,14,7,12.485203342170937,13.198256084733519,1.6461056606561462,-0.4331755607221197
TNFAIP3,14,8,12.286634050178899,12.760085782814814,1.5481334329834058,-0.3058210116446663
TNFAIP3,14,9,11.097803830940798,11.976807128829993,2.1673594252749284,-0.4055641568438488
TNFAIP3,14,10,9.468915447664667,11.045695896685807,1.6045070167893245,-0.9827195721314659
TNFAIP3,14,11,7.531677686826597,9.239660921321068,1.9287066105676098,-0.8855588637153162
TRERF1,23,0,17.293798786575646,17.389889874129885,0.40404219830040666,-0.23782438556775415
TRERF1,23,1,15.394880205421314,15.393654757918094,0.6854291855432436,0.001787854280305889
TRERF1,23,2,14.626080216963215,14.750325103396449,0.5796343943745539,-0.21435043820561778
TRERF1,23,3,14.522584806227314,14.755089541255668,0.5954119502496951,-0.3904939007872599
TRERF1,23,4,13.712995721297125,13.913328205934894,0.9649883171904282,-0.20760094300523677
TRERF1,23,5,13.238784739113013,13.447229725812502,0.8119576394645094,-0.25671904120140926
TRERF1,23,6,12.99102484374521,13.07486232283697,0.799861196053206,-0.10481503479033917
TRERF1,23,7,12.646904935386631,13.084171147261623,0.9063026032525239,-0.48247264247695826
TRERF1,23,8,12.352060316937036,13.108980215960695,1.1460623544492907,-0.660452632516122
TRERF1,23,9,11.306930350324912,11.996312331037691,1.2624720905793483,-0.5460572046360425
TRERF1,23,10,9.767537344220653,9.860847539625134,1.367608429527905,-0.06822873666893912
TRERF1,23,11,7.843903769881909,8.320389701784112,1.7787062260534892,-0.2678834339942733
TSC22D3,12,0,17.425070255715124,17.378649624662863,0.4992436254830433,0.09298192041480005
TSC22D3,12,1,15.74099981769018,15.280791121035822,0.9066322547428216,0.5076023870173284
TSC22D3,12,2,15.13420300519508,14.903690025669466,0.6733185499305117,0.34235352575597855
TSC22D3,12,3,15.172444345619487,14.548465031972464,1.1454178069030745,0.5447613175615879
TSC22D3,12,4,14.541336164492654,13.529464359855425,1.1311102985854575,0.8945827881707508
TSC22D3,12,5,14.18928738448913,14.080901154209888,1.261656308676797,0.08590788912466645
TSC22D3,12,6,14.135807015558871,12.811508196018362,1.1805480932474222,1.121766090780479
TSC22D3,12,7,14.000618737794056,13.168872454422251,1.3429838345232248,0.6193270998433759
TSC22D3,12,8,13.821906360599227,12.840015508077517,1.4147624044784175,0.6940323332126607
TSC22D3,12,9,13.16532080455982,12.310986275334214,1.7750636012815237,0.481297982004031
TSC22D3,12,10,12.160921132135783,10.23902098097771,2.6844923935978504,0.7159268380650079
TSC22D3,12,11,10.188714007810322,8.655545571578916,1.9577224114099692,0.7831388287204644
ZEB1,22,0,17.74223254482728,17.445382535448612,0.41905189625425304,0.7083848373724109
ZEB1,22,1,15.8083361588896,15.463555994667953,0.5974536865300785,0.5770826626312735
ZEB1,22,2,14.940347798518063,14.485155955187784,0.7038786412064302,0.6466908024799448
ZEB1,22,3,14.77058338742388,14.854250064298844,0.7151662927328907,-0.11698912228545562
ZEB1,22,4,13.970957291405387,13.88741103614262,0.8362870778478073,0.09990140643781627
ZEB1,22,5,13.515471031509808,13.39301623183177,0.9844933308445906,0.12438357461800736
ZEB1,22,6,13.390337993160408,13.498518567176214,0.8401215879014703,-0.12876775882646863
ZEB1,22,7,13.121125447751908,12.90924510048705,1.2468845993067061,0.16992779234154268
ZEB1,22,8,13.03212943934933,13.108527615381686,1.1517166854228178,-0.0663341748880791
ZEB1,22,9,11.973149716090122,11.279160691308826,0.9479725384878986,0.7320771400068933
ZEB1,22,10,10.45478422328175,10.05765616555526,1.647832074167391,0.24100032033127505
ZEB1,22,11,8.398873947766424,8.607994312815382,1.5617507238050297,-0.1339012442007777
ZEB2,12,0,17.431703742203453,17.38049132098533,0.5372024623681385,0.09533169485554144
ZEB2,12,1,15.5138835283288,15.4467098953962,0.6800240375094194,0.09878126246628258
ZEB2,12,2,14.881813372367672,14.73539531500162,0.933923768467229,0.15677731128564784
ZEB2,12,3,14.761459170966747,14.608162264674359,1.0937585117206319,0.1401560807524422
ZEB2,12,4,13.792563899904302,14.56451500285294,0.8213563285176665,-0.9398492178684587
ZEB2,12,5,13.313290278073422,13.763651967171587,1.1986691195071701,-0.37571810416149654
ZEB2,12,6,13.221716540492292,13.353267322015995,1.296206290302538,-0.10148907817211647
ZEB2,12,7,13.040108671476295,13.298270747337252,1.541759000934686,-0.16744645285316787
ZEB2,12,8,12.949852251069796,13.302992628266665,1.4470388394706775,-0.24404346833292104
ZEB2,12,9,11.912329312793625,12.077415521294595,1.680641465211487,-0.09822809440215491
ZEB2,12,10,10.39793125368288,9.515751666294157,1.4795844968287553,0.5962346789112277
ZEB2,12,11,8.336585422045824,8.553347241894771,2.3358742887751007,-0.09279686877439566
ZFP36,16,0,17.61431787418926,17.317689856425947,0.47262284713290204,0.6276209869302031
ZFP36,16,1,16.230068922230814,15.414031443193768,0.5623403481022187,1.45114516820819
ZFP36,16,2,15.70209778476343,14.743009455048213,0.667257374652043,1.4373589054978304
ZFP36,16,3,15.731603628400821,14.561452912286487,0.9020146032790473,1.2972636051129827
ZFP36,16,4,15.221392999848039,13.767246312131164,0.8657757156898305,1.6795882136267175
ZFP36,16,5,14.917354893513254,13.467339760790244,1.0833380877419228,1.3384696330075294
ZFP36,16,6,14.934570966545136,13.166843126073882,1.2545848559091903,1.4090141708192325
ZFP36,16,7,14.857883083997326,13.418025080485155,1.103874217341264,1.3043678173588844
ZFP36,16,8,14.89902698439928,13.088070429066397,1.3082038186397673,1.3843076510935912
ZFP36,16,9,14.449895421200033,12.1063466812912,1.7199779089869884,1.3625458371666574
ZFP36,16,10,13.768626537277063,10.245774337316785,2.026818020830063,1.738119635682699
ZFP36,16,11,11.82500144627945,8.35125828795076,1.7379110426457531,1.9988037782649382
